Date,Adj Close(t-14),Adj Close(t-13),Adj Close(t-12),Adj Close(t-11),Adj Close(t-10),Adj Close(t-9),Adj Close(t-8),Adj Close(t-7),Adj Close(t-6),Adj Close(t-5),Adj Close(t-4),Adj Close(t-3),Adj Close(t-2),Adj Close(t-1),Adj Close
2015-02-03,8.409789749933136e-05,9.70349989494329e-05,7.439507141175509e-05,0.00013261202793721227,0.00014231485402478854,0.00018760144717381525,0.0002442012660180096,0.00025390409210558585,0.00023934985297422145,7.924648445554322e-05,2.7498078655137457e-05,0.0001035035496744839,9.702826087575837e-06,6.7927179772317e-05,0.0001471676950111269
2015-02-04,9.70349989494329e-05,7.439507141175509e-05,0.00013261202793721227,0.00014231485402478854,0.00018760144717381525,0.0002442012660180096,0.00025390409210558585,0.00023934985297422145,7.924648445554322e-05,2.7498078655137457e-05,0.0001035035496744839,9.702826087575837e-06,7.76293467742808e-05,0.0001471676950111269,0.00015526020001128092
2015-02-05,7.439507141175509e-05,0.00013261202793721227,0.00014231485402478854,0.00018760144717381525,0.0002442012660180096,0.00025390409210558585,0.00023934985297422145,7.924648445554322e-05,2.7498078655137457e-05,0.0001035035496744839,9.702826087575837e-06,7.76293467742808e-05,0.00015686909315615252,0.00015526020001128092,0.00020862626129456146
2015-02-06,0.00013261202793721227,0.00014231485402478854,0.00018760144717381525,0.0002442012660180096,0.00025390409210558585,0.00023934985297422145,7.924648445554322e-05,2.7498078655137457e-05,0.0001035035496744839,9.702826087575837e-06,7.76293467742808e-05,0.00015686909315615252,0.00016496151963613787,0.00020862626129456146,0.00019407188094457562
2015-02-09,0.00014231485402478854,0.00018760144717381525,0.0002442012660180096,0.00025390409210558585,0.00023934985297422145,7.924648445554322e-05,2.7498078655137457e-05,0.0001035035496744839,9.702826087575837e-06,7.76293467742808e-05,0.00015686909315615252,0.00016496151963613787,0.00021832706311780649,0.00019407188094457562,0.0001908375742001346
2015-02-10,0.00018760144717381525,0.0002442012660180096,0.00025390409210558585,0.00023934985297422145,7.924648445554322e-05,2.7498078655137457e-05,0.0001035035496744839,9.702826087575837e-06,7.76293467742808e-05,0.00015686909315615252,0.00016496151963613787,0.00021832706311780649,0.0002037728239864425,0.0001908375742001346,0.0002830220545557605
2015-02-11,0.0002442012660180096,0.00025390409210558585,0.00023934985297422145,7.924648445554322e-05,2.7498078655137457e-05,0.0001035035496744839,9.702826087575837e-06,7.76293467742808e-05,0.00015686909315615252,0.00016496151963613787,0.00021832706311780649,0.0002037728239864425,0.00020053854862391723,0.0002830220545557605,0.00026037516920562106
2015-02-12,0.00025390409210558585,0.00023934985297422145,7.924648445554322e-05,2.7498078655137457e-05,0.0001035035496744839,9.702826087575837e-06,7.76293467742808e-05,0.00015686909315615252,0.00016496151963613787,0.00021832706311780649,0.0002037728239864425,0.00020053854862391723,0.000292722134529562,0.00026037516920562106,0.0005013444979445943
2015-02-13,0.00023934985297422145,7.924648445554322e-05,2.7498078655137457e-05,0.0001035035496744839,9.702826087575837e-06,7.76293467742808e-05,0.00015686909315615252,0.00016496151963613787,0.00021832706311780649,0.0002037728239864425,0.00020053854862391723,0.000292722134529562,0.0002700754689182127,0.0005013444979445943,0.0005029616513168153
2015-02-17,7.924648445554322e-05,2.7498078655137457e-05,0.0001035035496744839,9.702826087575837e-06,7.76293467742808e-05,0.00015686909315615252,0.00016496151963613787,0.00021832706311780649,0.0002037728239864425,0.00020053854862391723,0.000292722134529562,0.0002700754689182127,0.000511042459573697,0.0005029616513168153,0.0005142817249223597
2015-02-18,2.7498078655137457e-05,0.0001035035496744839,9.702826087575837e-06,7.76293467742808e-05,0.00015686909315615252,0.00016496151963613787,0.00021832706311780649,0.0002037728239864425,0.00020053854862391723,0.000292722134529562,0.0002700754689182127,0.000511042459573697,0.0005126595972549598,0.0005142817249223597,0.0004722357372446235
2015-02-19,0.0001035035496744839,9.702826087575837e-06,7.76293467742808e-05,0.00015686909315615252,0.00016496151963613787,0.00021832706311780649,0.0002037728239864425,0.00020053854862391723,0.000292722134529562,0.0002700754689182127,0.000511042459573697,0.0005126595972549598,0.0005239795610237985,0.0004722357372446235,0.000481938657477947
2015-02-20,9.702826087575837e-06,7.76293467742808e-05,0.00015686909315615252,0.00016496151963613787,0.00021832706311780649,0.0002037728239864425,0.00020053854862391723,0.000292722134529562,0.0002700754689182127,0.000511042459573697,0.0005126595972549598,0.0005239795610237985,0.0004819339813109686,0.000481938657477947,0.0005078131114334777
2015-02-23,7.76293467742808e-05,0.00015686909315615252,0.00016496151963613787,0.00021832706311780649,0.0002037728239864425,0.00020053854862391723,0.000292722134529562,0.0002700754689182127,0.000511042459573697,0.0005126595972549598,0.0005239795610237985,0.0004819339813109686,0.0004916368073985449,0.0005078131114334777,0.00047870435073350554
2015-02-24,0.00015686909315615252,0.00016496151963613787,0.00021832706311780649,0.0002037728239864425,0.00020053854862391723,0.000292722134529562,0.0002700754689182127,0.000511042459573697,0.0005126595972549598,0.0005239795610237985,0.0004819339813109686,0.0004916368073985449,0.000517511010298748,0.00047870435073350554,0.000516855694039811
2015-02-25,0.00016496151963613787,0.00021832706311780649,0.0002037728239864425,0.00020053854862391723,0.000292722134529562,0.0002700754689182127,0.000511042459573697,0.0005126595972549598,0.0005239795610237985,0.0004819339813109686,0.0004916368073985449,0.000517511010298748,0.0004884025320360192,0.000516855694039811,0.0004892562764872458
2015-02-26,0.00021832706311780649,0.0002037728239864425,0.00020053854862391723,0.000292722134529562,0.0002700754689182127,0.000511042459573697,0.0005126595972549598,0.0005239795610237985,0.0004819339813109686,0.0004916368073985449,0.000517511010298748,0.0004884025320360192,0.000526553505166475,0.0004892562764872458,0.0004989996255548744
2015-02-27,0.0002037728239864425,0.00020053854862391723,0.000292722134529562,0.0002700754689182127,0.000511042459573697,0.0005126595972549598,0.0005239795610237985,0.0004819339813109686,0.0004916368073985449,0.000517511010298748,0.0004884025320360192,0.000526553505166475,0.0004989543554062585,0.0004989996255548744,0.0004762651443970729
2015-03-02,0.00020053854862391723,0.000292722134529562,0.0002700754689182127,0.000511042459573697,0.0005126595972549598,0.0005239795610237985,0.0004819339813109686,0.0004916368073985449,0.000517511010298748,0.0004884025320360192,0.000526553505166475,0.0004989543554062585,0.0005086976099358659,0.0004762651443970729,0.0005639350715885834
2015-03-03,0.000292722134529562,0.0002700754689182127,0.000511042459573697,0.0005126595972549598,0.0005239795610237985,0.0004819339813109686,0.0004916368073985449,0.000517511010298748,0.0004884025320360192,0.000526553505166475,0.0004989543554062585,0.0005086976099358659,0.00048596334936678144,0.0005639350715885834,0.0004957518425323317
2015-03-04,0.0002700754689182127,0.000511042459573697,0.0005126595972549598,0.0005239795610237985,0.0004819339813109686,0.0004916368073985449,0.000517511010298748,0.0004884025320360192,0.000526553505166475,0.0004989543554062585,0.0005086976099358659,0.00048596334936678144,0.0005736324259122349,0.0004957518425323317,0.0005363356540360182
2015-03-05,0.000511042459573697,0.0005126595972549598,0.0005239795610237985,0.0004819339813109686,0.0004916368073985449,0.000517511010298748,0.0004884025320360192,0.000526553505166475,0.0004989543554062585,0.0005086976099358659,0.00048596334936678144,0.0005736324259122349,0.0005054498584259968,0.0005363356540360182,0.0006061427746035415
2015-03-06,0.0005126595972549598,0.0005239795610237985,0.0004819339813109686,0.0004916368073985449,0.000517511010298748,0.0004884025320360192,0.000526553505166475,0.0004989543554062585,0.0005086976099358659,0.00048596334936678144,0.0005736324259122349,0.0005054498584259968,0.0005460332761520184,0.0006061427746035415,0.0005558156140322255
2015-03-09,0.0005239795610237985,0.0004819339813109686,0.0004916368073985449,0.000517511010298748,0.0004884025320360192,0.000526553505166475,0.0004989543554062585,0.0005086976099358659,0.00048596334936678144,0.0005736324259122349,0.0005054498584259968,0.0005460332761520184,0.0006158397193931913,0.0005558156140322255,0.0005655589630998549
2015-03-10,0.0004819339813109686,0.0004916368073985449,0.000517511010298748,0.0004884025320360192,0.000526553505166475,0.0004989543554062585,0.0005086976099358659,0.00048596334936678144,0.0005736324259122349,0.0005054498584259968,0.0005460332761520184,0.0006158397193931913,0.0005655130471375618,0.0005655589630998549,0.0006288705176222919
2015-03-11,0.0004916368073985449,0.000517511010298748,0.0004884025320360192,0.000526553505166475,0.0004989543554062585,0.0005086976099358659,0.00048596334936678144,0.0005736324259122349,0.0005054498584259968,0.0005460332761520184,0.0006158397193931913,0.0005655130471375618,0.0005752563016671697,0.0006288705176222919,0.0006093905576260846
2015-03-12,0.000517511010298748,0.0004884025320360192,0.000526553505166475,0.0004989543554062585,0.0005086976099358659,0.00048596334936678144,0.0005736324259122349,0.0005054498584259968,0.0005460332761520184,0.0006158397193931913,0.0005655130471375618,0.0005752563016671697,0.0006385672418886038,0.0006093905576260846,0.0005753023121674839
2015-03-13,0.0004884025320360192,0.000526553505166475,0.0004989543554062585,0.0005086976099358659,0.00048596334936678144,0.0005736324259122349,0.0005054498584259968,0.0005460332761520184,0.0006158397193931913,0.0005655130471375618,0.0005752563016671697,0.0006385672418886038,0.0006190874709030604,0.0005753023121674839,0.0005801672485622475
2015-03-16,0.000526553505166475,0.0004989543554062585,0.0005086976099358659,0.00048596334936678144,0.0005736324259122349,0.0005054498584259968,0.0005460332761520184,0.0006158397193931913,0.0005655130471375618,0.0005752563016671697,0.0006385672418886038,0.0006190874709030604,0.0005849995561967771,0.0005801672485622475,0.0006240055812275283
2015-03-17,0.0004989543554062585,0.0005086976099358659,0.00048596334936678144,0.0005736324259122349,0.0005054498584259968,0.0005460332761520184,0.0006158397193931913,0.0005655130471375618,0.0005752563016671697,0.0006385672418886038,0.0006190874709030604,0.0005849995561967771,0.0005898644453879091,0.0006240055812275283,0.0006694610672650296
2015-03-18,0.0005086976099358659,0.00048596334936678144,0.0005736324259122349,0.0005054498584259968,0.0005460332761520184,0.0006158397193931913,0.0005655130471375618,0.0005752563016671697,0.0006385672418886038,0.0006190874709030604,0.0005849995561967771,0.0005898644453879091,0.0006337023526974718,0.0006694610672650296,0.0006077666661148126
2015-03-19,0.00048596334936678144,0.0005736324259122349,0.0005054498584259968,0.0005460332761520184,0.0006158397193931913,0.0005655130471375618,0.0005752563016671697,0.0006385672418886038,0.0006190874709030604,0.0005849995561967771,0.0005898644453879091,0.0006337023526974718,0.0006791573976882973,0.0006077666661148126,0.0006645893927312149
2015-03-20,0.0005736324259122349,0.0005054498584259968,0.0005460332761520184,0.0006158397193931913,0.0005655130471375618,0.0005752563016671697,0.0006385672418886038,0.0006190874709030604,0.0005849995561967771,0.0005898644453879091,0.0006337023526974718,0.0006791573976882973,0.0006174635951481256,0.0006645893927312149,0.0007051732042349015
2015-03-23,0.0005054498584259968,0.0005460332761520184,0.0006158397193931913,0.0005655130471375618,0.0005752563016671697,0.0006385672418886038,0.0006190874709030604,0.0005849995561967771,0.0005898644453879091,0.0006337023526974718,0.0006791573976882973,0.0006174635951481256,0.0006742857704234934,0.0007051732042349015,0.0005817978782125706
2015-03-24,0.0005460332761520184,0.0006158397193931913,0.0005655130471375618,0.0005752563016671697,0.0006385672418886038,0.0006190874709030604,0.0005849995561967771,0.0005898644453879091,0.0006337023526974718,0.0006791573976882973,0.0006174635951481256,0.0006742857704234934,0.000714869188149515,0.0005817978782125706,0.0005314639795022031
2015-03-25,0.0006158397193931913,0.0005655130471375618,0.0005752563016671697,0.0006385672418886038,0.0006190874709030604,0.0005849995561967771,0.0005898644453879091,0.0006337023526974718,0.0006791573976882973,0.0006174635951481256,0.0006742857704234934,0.000714869188149515,0.0005914950592165163,0.0005314639795022031,0.0003106753772207328
2015-03-26,0.0005655130471375618,0.0005752563016671697,0.0006385672418886038,0.0006190874709030604,0.0005849995561967771,0.0005898644453879091,0.0006337023526974718,0.0006791573976882973,0.0006174635951481256,0.0006742857704234934,0.000714869188149515,0.0005914950592165163,0.0005411616488872144,0.0003106753772207328,0.00029930813664183226
2015-03-27,0.0005752563016671697,0.0006385672418886038,0.0006190874709030604,0.0005849995561967771,0.0005898644453879091,0.0006337023526974718,0.0006791573976882973,0.0006174635951481256,0.0006742857704234934,0.000714869188149515,0.0005914950592165163,0.0005411616488872144,0.000320375188879154,0.00029930813664183226,0.0003658742123258639
2015-03-30,0.0006385672418886038,0.0006190874709030604,0.0005849995561967771,0.0005898644453879091,0.0006337023526974718,0.0006791573976882973,0.0006174635951481256,0.0006742857704234934,0.000714869188149515,0.0005914950592165163,0.0005411616488872144,0.000320375188879154,0.00030900805859461174,0.0003658742123258639,0.0003804824977882565
2015-03-31,0.0006190874709030604,0.0005849995561967771,0.0005898644453879091,0.0006337023526974718,0.0006791573976882973,0.0006174635951481256,0.0006742857704234934,0.000714869188149515,0.0005914950592165163,0.0005411616488872144,0.000320375188879154,0.00030900805859461174,0.0003755734883995874,0.0003804824977882565,0.0002928193087357975
2015-04-01,0.0005849995561967771,0.0005898644453879091,0.0006337023526974718,0.0006791573976882973,0.0006174635951481256,0.0006742857704234934,0.000714869188149515,0.0005914950592165163,0.0005411616488872144,0.000320375188879154,0.00030900805859461174,0.0003755734883995874,0.00039018163212032686,0.0002928193087357975,0.00030580370268691896
2015-04-02,0.0005898644453879091,0.0006337023526974718,0.0006791573976882973,0.0006174635951481256,0.0006742857704234934,0.000714869188149515,0.0005914950592165163,0.0005411616488872144,0.000320375188879154,0.00030900805859461174,0.0003755734883995874,0.00039018163212032686,0.0003025192936485454,0.00030580370268691896,0.0003139231602432759
2015-04-06,0.0006337023526974718,0.0006791573976882973,0.0006174635951481256,0.0006742857704234934,0.000714869188149515,0.0005914950592165163,0.0005411616488872144,0.000320375188879154,0.00030900805859461174,0.0003755734883995874,0.00039018163212032686,0.0003025192936485454,0.0003155035616143505,0.0003139231602432759,0.0004129535898746363
2015-04-07,0.0006791573976882973,0.0006174635951481256,0.0006742857704234934,0.000714869188149515,0.0005914950592165163,0.0005411616488872144,0.000320375188879154,0.00030900805859461174,0.0003755734883995874,0.00039018163212032686,0.0003025192936485454,0.0003155035616143505,0.00032362294038902313,0.0004129535898746363,0.0004438007904497441
2015-04-08,0.0006174635951481256,0.0006742857704234934,0.000714869188149515,0.0005914950592165163,0.0005411616488872144,0.000320375188879154,0.00030900805859461174,0.0003755734883995874,0.00039018163212032686,0.0003025192936485454,0.0003155035616143505,0.00032362294038902313,0.0004226524091453473,0.0004438007904497441,0.0004697763164910381
2015-04-09,0.0006742857704234934,0.000714869188149515,0.0005914950592165163,0.0005411616488872144,0.000320375188879154,0.00030900805859461174,0.0003755734883995874,0.00039018163212032686,0.0003025192936485454,0.0003155035616143505,0.00032362294038902313,0.0004226524091453473,0.00045349931041543294,0.0004697763164910381,0.0005525745691487335
2015-04-10,0.000714869188149515,0.0005914950592165163,0.0005411616488872144,0.000320375188879154,0.00030900805859461174,0.0003755734883995874,0.00039018163212032686,0.0003025192936485454,0.0003155035616143505,0.00032362294038902313,0.0004226524091453473,0.00045349931041543294,0.0004794745844207151,0.0005525745691487335,0.0005899105976298774
2015-04-13,0.0005914950592165163,0.0005411616488872144,0.000320375188879154,0.00030900805859461174,0.0003755734883995874,0.00039018163212032686,0.0003025192936485454,0.0003155035616143505,0.00032362294038902313,0.0004226524091453473,0.00045349931041543294,0.0004794745844207151,0.0005622720337013646,0.0005899105976298774,0.0005558156140322255
2015-04-14,0.0005411616488872144,0.000320375188879154,0.00030900805859461174,0.0003755734883995874,0.00039018163212032686,0.0003025192936485454,0.0003155035616143505,0.00032362294038902313,0.0004226524091453473,0.00045349931041543294,0.0004794745844207151,0.0005622720337013646,0.000599607699917517,0.0005558156140322255,0.0005249751515961684
2015-04-15,0.000320375188879154,0.00030900805859461174,0.0003755734883995874,0.00039018163212032686,0.0003025192936485454,0.0003155035616143505,0.00032362294038902313,0.0004226524091453473,0.00045349931041543294,0.0004794745844207151,0.0005622720337013646,0.000599607699917517,0.0005655130471375618,0.0005249751515961684,0.0005688067461223981
2015-04-16,0.00030900805859461174,0.0003755734883995874,0.00039018163212032686,0.0003025192936485454,0.0003155035616143505,0.00032362294038902313,0.0004226524091453473,0.00045349931041543294,0.0004794745844207151,0.0005622720337013646,0.000599607699917517,0.0005655130471375618,0.0005346728839411481,0.0005688067461223981,0.0005460790031036476
2015-04-17,0.0003755734883995874,0.00039018163212032686,0.0003025192936485454,0.0003155035616143505,0.00032362294038902313,0.0004226524091453473,0.00045349931041543294,0.0004794745844207151,0.0005622720337013646,0.000599607699917517,0.0005655130471375618,0.0005346728839411481,0.0005785040531770388,0.0005460790031036476,0.0004989996255548744
2015-04-20,0.00039018163212032686,0.0003025192936485454,0.0003155035616143505,0.00032362294038902313,0.0004226524091453473,0.00045349931041543294,0.0004794745844207151,0.0005622720337013646,0.000599607699917517,0.0005655130471375618,0.0005346728839411481,0.0005785040531770388,0.0005557765306816263,0.0004989996255548744,0.000481136818930888
2015-04-21,0.0003025192936485454,0.0003155035616143505,0.00032362294038902313,0.0004226524091453473,0.00045349931041543294,0.0004794745844207151,0.0005622720337013646,0.000599607699917517,0.0005655130471375618,0.0005346728839411481,0.0005785040531770388,0.0005557765306816263,0.0005086976099358659,0.000481136818930888,0.0004762651443970729
2015-04-22,0.0003155035616143505,0.00032362294038902313,0.0004226524091453473,0.00045349931041543294,0.0004794745844207151,0.0005622720337013646,0.000599607699917517,0.0005655130471375618,0.0005346728839411481,0.0005785040531770388,0.0005557765306816263,0.0005086976099358659,0.0004908349766315854,0.0004762651443970729,0.000516855694039811
2015-04-23,0.00032362294038902313,0.0004226524091453473,0.00045349931041543294,0.0004794745844207151,0.0005622720337013646,0.000599607699917517,0.0005655130471375618,0.0005346728839411481,0.0005785040531770388,0.0005557765306816263,0.0005086976099358659,0.0004908349766315854,0.00048596334936678144,0.000516855694039811,0.0005022474085774175
2015-04-24,0.0004226524091453473,0.00045349931041543294,0.0004794745844207151,0.0005622720337013646,0.000599607699917517,0.0005655130471375618,0.0005346728839411481,0.0005785040531770388,0.0005557765306816263,0.0005086976099358659,0.0004908349766315854,0.00048596334936678144,0.000526553505166475,0.0005022474085774175,0.00047140020800230924
2015-04-27,0.00045349931041543294,0.0004794745844207151,0.0005622720337013646,0.000599607699917517,0.0005655130471375618,0.0005346728839411481,0.0005785040531770388,0.0005557765306816263,0.0005086976099358659,0.0004908349766315854,0.00048596334936678144,0.000526553505166475,0.0005119453614457351,0.00047140020800230924,0.0004989996255548744
2015-04-28,0.0004794745844207151,0.0005622720337013646,0.000599607699917517,0.0005655130471375618,0.0005346728839411481,0.0005785040531770388,0.0005557765306816263,0.0005086976099358659,0.0004908349766315854,0.00048596334936678144,0.000526553505166475,0.0005119453614457351,0.00048109846017564944,0.0004989996255548744,0.000516855694039811
2015-04-29,0.0005622720337013646,0.000599607699917517,0.0005655130471375618,0.0005346728839411481,0.0005785040531770388,0.0005557765306816263,0.0005086976099358659,0.0004908349766315854,0.00048596334936678144,0.000526553505166475,0.0005119453614457351,0.00048109846017564944,0.0005086976099358659,0.000516855694039811,0.0004892562764872458
2015-04-30,0.000599607699917517,0.0005655130471375618,0.0005346728839411481,0.0005785040531770388,0.0005557765306816263,0.0005086976099358659,0.0004908349766315854,0.00048596334936678144,0.000526553505166475,0.0005119453614457351,0.00048109846017564944,0.0005086976099358659,0.000526553505166475,0.0004892562764872458,0.0004989996255548744
2015-05-01,0.0005655130471375618,0.0005346728839411481,0.0005785040531770388,0.0005557765306816263,0.0005086976099358659,0.0004908349766315854,0.00048596334936678144,0.000526553505166475,0.0005119453614457351,0.00048109846017564944,0.0005086976099358659,0.000526553505166475,0.0004989543554062585,0.0004989996255548744,0.0005882867061186054
2015-05-04,0.0005346728839411481,0.0005785040531770388,0.0005557765306816263,0.0005086976099358659,0.0004908349766315854,0.00048596334936678144,0.000526553505166475,0.0005119453614457351,0.00048109846017564944,0.0005086976099358659,0.000526553505166475,0.0004989543554062585,0.0005086976099358659,0.0005882867061186054,0.0005655589630998549
2015-05-05,0.0005785040531770388,0.0005557765306816263,0.0005086976099358659,0.0004908349766315854,0.00048596334936678144,0.000526553505166475,0.0005119453614457351,0.00048109846017564944,0.0005086976099358659,0.000526553505166475,0.0004989543554062585,0.0005086976099358659,0.0005979838241625822,0.0005655589630998549,0.00047140020800230924
2015-05-06,0.0005557765306816263,0.0005086976099358659,0.0004908349766315854,0.00048596334936678144,0.000526553505166475,0.0005119453614457351,0.00048109846017564944,0.0005086976099358659,0.000526553505166475,0.0004989543554062585,0.0005086976099358659,0.0005979838241625822,0.0005752563016671697,0.00047140020800230924,0.0004827607104421596
2015-05-07,0.0005086976099358659,0.0004908349766315854,0.00048596334936678144,0.000526553505166475,0.0005119453614457351,0.00048109846017564944,0.0005086976099358659,0.000526553505166475,0.0004989543554062585,0.0005086976099358659,0.0005979838241625822,0.0005752563016671697,0.00048109846017564944,0.0004827607104421596,0.0005460790031036476
2015-05-08,0.0004908349766315854,0.00048596334936678144,0.000526553505166475,0.0005119453614457351,0.00048109846017564944,0.0005086976099358659,0.000526553505166475,0.0004989543554062585,0.0005086976099358659,0.0005979838241625822,0.0005752563016671697,0.00048109846017564944,0.0004924588523865202,0.0005460790031036476,0.00027658039362308184
2015-05-11,0.00048596334936678144,0.000526553505166475,0.0005119453614457351,0.00048109846017564944,0.0005086976099358659,0.000526553505166475,0.0004989543554062585,0.0005086976099358659,0.0005979838241625822,0.0005752563016671697,0.00048109846017564944,0.0004924588523865202,0.0005557765306816263,0.00027658039362308184,0.00024411603967575309
2015-05-12,0.000526553505166475,0.0005119453614457351,0.00048109846017564944,0.0005086976099358659,0.000526553505166475,0.0004989543554062585,0.0005086976099358659,0.0005979838241625822,0.0005752563016671697,0.00048109846017564944,0.0004924588523865202,0.0005557765306816263,0.0002862805360991992,0.00024411603967575309,0.00027658039362308184
2015-05-13,0.0005119453614457351,0.00048109846017564944,0.0005086976099358659,0.000526553505166475,0.0004989543554062585,0.0005086976099358659,0.0005979838241625822,0.0005752563016671697,0.00048109846017564944,0.0004924588523865202,0.0005557765306816263,0.0002862805360991992,0.0002538164971478507,0.00027658039362308184,0.0002960670917583402
2015-05-14,0.00048109846017564944,0.0005086976099358659,0.000526553505166475,0.0004989543554062585,0.0005086976099358659,0.0005979838241625822,0.0005752563016671697,0.00048109846017564944,0.0004924588523865202,0.0005557765306816263,0.0002862805360991992,0.0002538164971478507,0.0002862805360991992,0.0002960670917583402,0.00035125918872441937
